"id","submitter","submission_url","format","attachment_urls","page_start","page_end"
"1775931","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0129%22;src1=sm1","txt","","",""
"1775932","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0195%22;src1=sm1","txt","","",""
"1775933","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0202%22;src1=sm1","txt","","",""
"1775934","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0183%22;src1=sm1","txt","","",""
"1775935","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0172%22;src1=sm1","txt","","",""
"1775936","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0181%22;src1=sm1","txt","","",""
"1775937","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0188%22;src1=sm1","txt","","",""
"1775938","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0167%22;src1=sm1","txt","","",""
"1775939","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0176%22;src1=sm1","txt","","",""
"1775940","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0169%22;src1=sm1","txt","","",""
"1775941","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0190%22;src1=sm1","txt","","",""
"1775942","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0198%22;src1=sm1","txt","","",""
"1775943","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0168%22;src1=sm1","txt","","",""
"1775944","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0193%22;src1=sm1","txt","","",""
"1775945","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0184%22;src1=sm1","txt","","",""
"1775946","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0194%22;src1=sm1","txt","","",""
"1775947","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0175%22;src1=sm1","txt","","",""
"1775948","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0170%22;src1=sm1","txt","","",""
"1775949","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0180%22;src1=sm1","txt","","",""
"1775950","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0163%22;src1=sm1","txt","","",""
"1775951","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0182%22;src1=sm1","txt","","",""
"1775952","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0192%22;src1=sm1","txt","","",""
"1775953","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0189%22;src1=sm1","txt","","",""
"1775954","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0187%22;src1=sm1","txt","","",""
"1775956","Ruston, Sen Anne","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0196%22;src1=sm1","txt","","",""
"1775957","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0201%22;src1=sm1","txt","","",""
"1775958","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0200%22;src1=sm1","txt","","",""
"1775959","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0197%22;src1=sm1","txt","","",""
"1775964","Roberts, Sen Malcolm","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0204%22;src1=sm1","txt","","",""
"1775965","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0203%22;src1=sm1","txt","","",""
"1775966","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0199%22;src1=sm1","txt","","",""
"1775968","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0191%22;src1=sm1","txt","","",""
"1776347","Van, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0393%22;src1=sm1","txt","","",""
"1776349","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0394%22;src1=sm1","txt","","",""
"1776350","McGrath, Sen James (The TEMPORARY CHAIR)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0390%22;src1=sm1","txt","","",""
"1776351","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0392%22;src1=sm1","txt","","",""
"1776352","Van, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0391%22;src1=sm1","txt","","",""
"1776354","Van, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0395%22;src1=sm1","txt","","",""
"1776355","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0396%22;src1=sm1","txt","","",""
"1776356","Cox, Sen Dorinda","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0401%22;src1=sm1","txt","","",""
"1776357","Cox, Sen Dorinda","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0399%22;src1=sm1","txt","","",""
"1776358","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0398%22;src1=sm1","txt","","",""
"1776359","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0409%22;src1=sm1","txt","","",""
"1776360","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0400%22;src1=sm1","txt","","",""
"1776362","Van, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0397%22;src1=sm1","txt","","",""
"1776363","Cox, Sen Dorinda","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0403%22;src1=sm1","txt","","",""
"1776364","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0406%22;src1=sm1","txt","","",""
"1776366","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0402%22;src1=sm1","txt","","",""
"1776367","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0410%22;src1=sm1","txt","","",""
"1776370","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0404%22;src1=sm1","txt","","",""
"1776374","McAllister, Sen Jenny","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0408%22;src1=sm1","txt","","",""
"1776380","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0407%22;src1=sm1","txt","","",""
"1776388","Cox, Sen Dorinda","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27148%2F0405%22;src1=sm1","txt","","",""
"1814571","Albanese, Anthony MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27184%2F0095%22;src1=sm1","txt","","",""
"1814574","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27184%2F0094%22;src1=sm1","txt","","",""
"1814579","Plibersek, Tanya Joan MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27184%2F0098%22;src1=sm1","txt","","",""
"1814580","Littleproud, David MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27184%2F0096%22;src1=sm1","txt","","",""
"1814587","Ley, Sussan Penelope MP","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27184%2F0097%22;src1=sm1","txt","","",""
"1814596","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0023%22;src1=sm1","txt","","",""
"1814598","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0031%22;src1=sm1","txt","","",""
"1814601","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0025%22;src1=sm1","txt","","",""
"1814606","Pocock, Sen David","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0022%22;src1=sm1","txt","","",""
"1814611","Dick, Milton MP (The SPEAKER)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2F27184%2F0100%22;src1=sm1","txt","","",""
"1814614","Lambie, Sen Jacqui","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0029%22;src1=sm1","txt","","",""
"1814615","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0035%22;src1=sm1","txt","","",""
"1814618","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0034%22;src1=sm1","txt","","",""
"1814619","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0039%22;src1=sm1","txt","","",""
"1814620","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0021%22;src1=sm1","txt","","",""
"1814624","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0037%22;src1=sm1","txt","","",""
"1814637","Lines, Sen Sue (The PRESIDENT)","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0027%22;src1=sm1","txt","","",""
"1814644","McLachlan, Sen Andrew","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27149%2F0032%22;src1=sm1","txt","","",""
"1815106","Davey, Sen Perin","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27150%2F0109%22;src1=sm1","txt","","",""
"1815258","McCarthy, Sen Malarndirri","https://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F27150%2F0258%22;src1=sm1","txt","","",""
